actual,predicted
1416,1422.5864655080154
1248,1067.6735634353174
1306,1076.663001948128
1958,1966.4075904360564
1078,1059.8086637919846
1586,1596.675563943075
975,1058.4829031386405
1900,1887.6994181956227
1573,1610.9048165358915
1376,1447.9545911395244
1584,1563.73409992771
795,898.1365297164529
1127,1136.7163419899398
1062,1364.3559108921165
1061,1108.4787154299343
1403,1496.4061309877418
1745,1597.8256115651081
922,957.089227105211
1649,1448.6325470243348
2142,2058.2297548265324
1173,1176.059988388454
1236,1276.8079630733496
1706,1686.7235280662596
1512,1463.3443271251645
1809,1846.4461337130099
1242,1312.7811740476964
964,1407.1367976308334
2043,1964.9514471307034
1447,1473.3481969596937
1058,855.0493630790284
1432,1442.0229197843896
1886,1563.5709155778889
1617,1513.5733947175388
2069,2118.9666338929637
1567,1646.7383467040854
901,903.1526793676301
2108,2072.9883356027694
1928,1967.0329198364168
932,1052.100360220469
1849,1907.3682808520093
1907,1826.3726614340087
1269,1178.867833153941
812,916.1792614978001
1922,1846.8778709759424
2020,1843.6085369477735
1169,1334.6617701905782
1831,1748.3856871402995
1083,1158.2960092081566
1061,1212.4123427761695
1006,1025.0573079945227
1127,1167.4576240397064
1430,1391.6468195408777
1916,1342.5908455070396
734,1825.5923571414394
1411,1656.6133540591593
1363,1455.1015799968377
1592,1645.470009375816
697,919.7528192517341
1604,1433.0599894904174
1799,1829.0611892848062
2521,1528.9367407080958
1700,1675.5376818413722
1350,1359.7110199337683
1216,1224.2060443044409
1241,1241.5364452275073
1669,1557.6793924908818
1389,1405.1505234185483
1802,1853.2893947655868
1254,1287.7323398745839
1321,1260.4688912064892
1203,1324.960636390301
1270,1280.8307084265305
1348,1243.2059236341222
1348,1294.8399353307332
1850,1732.850681412742
1617,1616.1120613556832
1240,1279.605638787871
1797,1826.917386535905
1990,2108.7984243908313
1289,1419.932937032442
1143,1169.9616613752437
1321,1330.5891195493675
616,738.4046438670907
978,1012.7528554367071
1238,1249.095687287567
1376,1072.5214918922961
1241,1198.4931849931922
